StudentID,Name,Gender,DOB,Email,Phone,Branch,Year,CGPA,Skills,Hackathons,Papers,Conferences,Sports,Clubs,Internships,Resume_Score,GitHub_Score,LeetCode_Rating,Placement_Probability,Father,Mother,Address
25218,Yasti Hans,Female,2002-09-12,bhatiasarthak@example.com,07289468978,Civil Engineering – Construction Technology,2024,8.3,"Deep Learning,SQL,NodeJS,Python,Kubernetes",3,3,1,1,1,1,66,97,1964,0.6,Baghyawati Oza,Aarav Sankar,"H.No. 671
Keer Path
Orai 727302"
25219,Aarna Ravel,Female,2002-05-15,yatinlala@example.net,+918893659190,Civil Engineering – Construction Technology,2024,9.06,"Java,Deep Learning,Cybersecurity,React,Python",1,1,1,2,1,1,100,17,1597,0.85,Yashica Wason,Falan Ramaswamy,"10, Amble Chowk
Korba 276094"
25220,Benjamin Seth,Male,2006-06-01,kashvi31@example.net,5244053922,Civil Engineering – Construction Technology,2024,6.19,"DevOps,Linux,Blockchain,React,Kubernetes",2,2,0,2,3,0,89,82,1842,0.87,Ishwar Mohanty,Lavanya Borde,"28
Bhalla
Medininagar-494997"
25221,Imaran Pandit,Male,2005-07-09,yachana74@example.org,02978889920,Civil Engineering – Construction Technology,2024,6.81,"Docker,IoT,C++,Blockchain,React",1,2,2,3,0,0,69,61,1002,0.64,Samaksh Sethi,Raghav Bumb,"110
Bose Path
Muzaffarnagar 470889"
25222,Quincy Zacharia,Male,2005-11-06,goswamimeera@example.com,06130839864,Civil Engineering – Construction Technology,2024,6.72,"Kubernetes,Linux,Cloud Computing,Data Science,Machine Learning",1,1,1,2,3,1,53,33,1782,0.32,Akshay Loyal,Wakeeta Bal,"H.No. 544, Peri Road
Dibrugarh 492649"
25223,Falan Pai,Female,2004-10-09,mohansaumya@example.org,7375313851,Civil Engineering – Construction Technology,2024,9.04,"Java,Cybersecurity,Deep Learning,Blockchain,SQL",2,2,2,0,1,0,97,10,1453,0.44,Wazir Dugal,Manthan Nair,"59
Parsa Ganj, Mangalore 544183"
25224,Harini Mand,Female,2005-09-04,panditabhimanyu@example.com,9301910507,Civil Engineering – Construction Technology,2024,8.02,"Java,IoT,React,Cybersecurity,AWS",3,0,1,1,4,0,83,93,1430,0.66,Darsh Lad,Sachi Date,"82/64, Narain Chowk
Dehradun-044848"
25225,Balhaar Karnik,Male,2004-01-14,hsampath@example.com,03750800093,Civil Engineering – Construction Technology,2024,6.88,"Cloud Computing,IoT,Data Science,Docker,Python",2,3,2,0,0,0,91,2,1540,0.44,Qadim Pathak,Pooja Varughese,"H.No. 07
Chopra Street, Shahjahanpur-186635"
25226,Kala Divan,Female,2002-12-09,megha54@example.com,+916010052700,Civil Engineering – Construction Technology,2024,6.9,"TensorFlow,React,Java,Blockchain,DevOps",0,1,1,2,2,2,85,66,1428,0.31,Bachittar Mukherjee,Onkar Bath,"052
Garde Ganj
Bhubaneswar-645788"
25227,Wazir Rana,Female,2002-10-06,inadkarni@example.org,09541462006,Civil Engineering – Construction Technology,2024,8.45,"Kubernetes,IoT,Machine Learning,Cloud Computing,AWS",2,1,2,2,1,2,74,53,1961,0.33,Michael Solanki,Eiravati Bakshi,"H.No. 20, Raman Ganj
Kurnool 636088"
25228,Logan Madan,Female,2005-06-20,ekapadbanerjee@example.com,+917945506306,Civil Engineering – Construction Technology,2024,7.74,"IoT,Machine Learning,Cybersecurity,React,PyTorch",2,2,0,0,4,2,65,25,958,0.87,Ria Padmanabhan,Qadim Samra,"H.No. 761, Koshy
Bhilai 625121"
25229,Zayyan Bhasin,Male,2002-09-12,daliameera@example.net,00495834385,Civil Engineering – Construction Technology,2024,6.59,"Blockchain,IoT,Cloud Computing,Python,C++",0,1,0,0,4,0,80,15,2151,0.87,Tanveer Gandhi,Hemang Kant,"96, Jani
Moradabad-250640"
25230,Omya Manne,Female,2006-01-07,uchaudhuri@example.org,2840054103,Civil Engineering – Construction Technology,2024,6.21,"Data Science,TensorFlow,DevOps,AWS,Linux",5,3,1,2,3,1,55,48,1768,0.82,Samesh Mukherjee,Qarin Hayer,"76/70
Badami Ganj
Baranagar-315957"
25231,Yashvi Kar,Male,2003-07-27,ekantachandran@example.net,+914232418429,Civil Engineering – Construction Technology,2024,8.65,"Cloud Computing,NodeJS,Blockchain,DevOps,IoT",0,2,1,0,1,2,81,91,1565,0.5,Mugdha Banerjee,Teerth Varghese,"H.No. 656
Ahuja Marg, Ujjain 725739"
25232,Ansh Kala,Male,2007-07-12,choudharycharvi@example.com,+911261126133,Civil Engineering – Construction Technology,2024,7.09,"Deep Learning,DevOps,AWS,Machine Learning,Cybersecurity",1,3,2,2,2,2,92,63,1845,0.62,Urmi Gupta,Indali Gopal,"H.No. 649
Pillay Marg
Tirupati-969154"
25233,Saanvi Sachar,Male,2004-06-19,harsh16@example.org,+912555316619,Civil Engineering – Construction Technology,2024,6.09,"IoT,React,AWS,TensorFlow,Cybersecurity",4,1,1,0,3,1,53,74,1212,0.52,Manya Kata,Yash Bhagat,"96
Pall Zila, Sambalpur 116894"
25234,Chandresh Choudhary,Male,2004-07-01,sachdevcharvi@example.net,01916323944,Civil Engineering – Construction Technology,2024,6.5,"Kubernetes,DevOps,NodeJS,SQL,Cloud Computing",3,3,2,1,2,2,69,5,1867,0.48,Shivansh Shetty,Ayaan Bava,"59/35, Sandhu Nagar
Hubli–Dharwad 469128"
25235,Daksha Aurora,Female,2007-04-28,vidhikoshy@example.org,6702046013,Civil Engineering – Construction Technology,2024,9.17,"C++,Cloud Computing,Docker,Java,Python",3,2,1,2,3,2,54,69,1796,0.47,Mason Bir,Ekaja Balakrishnan,"49/970, Gaba Circle
Tezpur 065652"
25236,Rachita Sant,Male,2005-06-09,kdin@example.com,07994409634,Civil Engineering – Construction Technology,2024,7.73,"C++,PyTorch,Data Science,Deep Learning,Docker",1,0,1,3,4,0,73,96,1169,0.49,Rayaan Sha,Manya Salvi,"H.No. 394, Natt Circle
Bhagalpur 952295"
25237,Warhi Patla,Female,2007-03-10,iyadav@example.org,+912867299120,Civil Engineering – Construction Technology,2024,6.21,"Data Science,C++,Machine Learning,IoT,NodeJS",0,0,1,3,2,1,61,94,1514,0.93,Daksha Bail,Agastya Murty,"H.No. 19, Sem Chowk
Bhatpara-376375"
25238,Zayyan Badami,Female,2006-04-16,aptesarthak@example.net,+916789278627,Civil Engineering – Construction Technology,2024,8.68,"PyTorch,IoT,Kubernetes,Cloud Computing,Cybersecurity",1,2,2,1,1,0,55,65,1564,0.86,Kalpit Contractor,Samaksh Krish,"24
Lata Chowk
Gangtok-495404"
25239,Amaira Murty,Female,2006-07-07,dhillonzashil@example.org,06566626631,Civil Engineering – Construction Technology,2024,6.06,"Deep Learning,IoT,Blockchain,SQL,Java",4,1,1,2,3,0,91,88,1738,0.58,Veda Dhawan,Eiravati Hayre,"55/42
Chokshi Path, Uluberia 235266"
25240,Harinakshi Devan,Male,2002-04-05,adityamaharaj@example.net,+919091280283,Civil Engineering – Construction Technology,2024,7.26,"Linux,Cybersecurity,Deep Learning,Java,Kubernetes",3,3,1,2,1,2,83,80,1928,0.6,Jagdish Chaudry,Geetika Krishnan,"260, Dua Road
Burhanpur-758658"
25241,Arjun Deshmukh,Female,2002-07-14,goswamichatresh@example.net,9629185490,Civil Engineering – Construction Technology,2024,7.61,"Docker,IoT,NodeJS,Kubernetes,C++",3,1,0,3,2,0,91,92,1565,0.56,Urvi Patla,Mitali Rai,"18/290, Mital Road, Yamunanagar 137881"
25242,Patrick Dalal,Female,2007-09-03,manan50@example.org,00017058298,Civil Engineering – Construction Technology,2024,9.34,"Data Science,Docker,TensorFlow,Blockchain,IoT",5,2,0,0,1,1,75,9,934,0.74,Abeer Gokhale,Jatin Dass,"71, Bava Zila
Pimpri-Chinchwad 675407"
25243,Ekavir Sengupta,Male,2007-09-17,krishnaharsh@example.net,+911550226356,Civil Engineering – Construction Technology,2024,6.93,"SQL,Docker,Kubernetes,React,Blockchain",1,3,0,3,0,0,81,95,1810,0.8,Yug Sule,Vedhika Chaudhari,"913, Nagar Chowk
Ramagundam-303286"
25244,Ekaraj Sha,Female,2004-09-28,dkata@example.com,02695479431,Civil Engineering – Construction Technology,2024,8.12,"Linux,Python,PyTorch,AWS,Data Science",2,2,2,0,0,2,54,38,1761,0.9,Pooja Nazareth,Jalsa Raman,"H.No. 29, Venkataraman Circle, Surat-540618"
25245,Alexander Mangat,Female,2005-11-05,daniyashasvi@example.net,0275262658,Civil Engineering – Construction Technology,2024,6.8,"Blockchain,NodeJS,C++,PyTorch,DevOps",2,2,0,3,1,0,75,16,2102,0.52,Kai Kumer,Radhika Saxena,"60/86, Nayar Zila
Siliguri 850259"
25246,Megha Parmar,Female,2002-06-21,kulkarnihardik@example.com,+918974171442,Civil Engineering – Construction Technology,2024,6.09,"Data Science,DevOps,Machine Learning,TensorFlow,PyTorch",3,0,1,0,2,2,61,23,1711,0.44,Gabriel Upadhyay,Lohit Bhandari,"90, Dutt Road, Lucknow-625306"
25247,Kamya Mistry,Male,2006-11-11,gargabdul@example.com,05273945274,Civil Engineering – Construction Technology,2024,9.23,"IoT,SQL,NodeJS,AWS,Docker",4,0,0,2,0,0,51,33,2023,0.62,Meera Anand,Ansh D’Alia,"H.No. 09
Gaba Zila
Bijapur-897174"
25248,Isaiah Bahl,Female,2007-11-23,fdubey@example.net,04705448959,Civil Engineering – Construction Technology,2024,9.22,"Cloud Computing,Data Science,Docker,Linux,PyTorch",4,1,0,2,0,0,87,75,1312,0.64,Ojas Gara,Divya Ramakrishnan,"86
Parekh Ganj
Belgaum 106357"
25249,Ikshita Narang,Female,2006-01-25,patlapranit@example.com,2203185916,Civil Engineering – Construction Technology,2024,8.35,"Machine Learning,PyTorch,Data Science,Java,Cloud Computing",4,3,1,1,4,1,88,45,1221,0.89,Faqid Kashyap,Daniel Virk,"H.No. 109
Sarkar Road
Chandigarh-012237"
25250,Samesh Kumer,Female,2003-10-23,parmarpushti@example.org,+917699305916,Civil Engineering – Construction Technology,2024,6.2,"Linux,Python,Machine Learning,Kubernetes,TensorFlow",3,3,2,0,1,0,94,49,1033,0.87,Wyatt Srinivas,Pushti Iyengar,"50/043
Mallick Marg
Tiruvottiyur 404812"
25251,Wishi Tiwari,Male,2006-10-23,santsara@example.com,+914966708726,Civil Engineering – Construction Technology,2024,7.48,"Machine Learning,IoT,Data Science,Python,Java",3,3,0,3,1,0,96,4,1273,0.31,Garima More,Abhiram Bora,"03, Upadhyay Path, Jalandhar-443941"
25252,Raghav Buch,Female,2006-02-08,chowdhurysarthak@example.net,03989565661,Civil Engineering – Construction Technology,2024,7.24,"AWS,Blockchain,Cloud Computing,C++,Linux",4,0,1,1,4,1,72,5,995,0.8,Gauri Mahal,Dipta Bhat,"H.No. 79
Dhar Street
Motihari-410466"
25253,Kashish Bhandari,Male,2003-01-18,chatreshanne@example.org,7626027748,Civil Engineering – Construction Technology,2024,7.82,"Deep Learning,C++,React,Java,PyTorch",0,1,1,2,3,1,98,61,2119,0.65,Anusha Morar,Bakhshi Mangat,"49/826
Menon Circle
Giridih 220582"
25254,Abeer Murty,Female,2003-01-17,reyanshraval@example.net,+919112396205,Civil Engineering – Construction Technology,2024,7.36,"React,Docker,TensorFlow,Deep Learning,Cybersecurity",5,1,1,1,3,1,65,100,1769,0.91,Rohan Patla,Madhav Krish,"963, Anand Zila
Anantapur-247373"
25255,Devika Mani,Male,2002-10-10,tejas42@example.net,2333053629,Civil Engineering – Construction Technology,2024,6.12,"Python,Java,Cybersecurity,IoT,Deep Learning",2,1,0,3,1,0,77,27,1684,0.71,Jai Krishnan,Jatin Sibal,"318
Narang Zila, Thane 151823"
25256,Forum Kurian,Female,2002-04-03,eravi@example.net,09546109031,Civil Engineering – Construction Technology,2024,9.43,"Cloud Computing,IoT,React,Machine Learning,C++",1,1,2,2,4,0,78,22,1522,0.83,Orinder Jayaraman,Nidra Jha,"H.No. 62
Agrawal Street, Rohtak-052258"
25257,Oviya Bhardwaj,Male,2005-09-01,saanvikuruvilla@example.net,07817082304,Civil Engineering – Construction Technology,2024,9.53,"PyTorch,C++,Linux,Machine Learning,DevOps",5,3,1,1,3,2,69,47,1958,0.82,Varsha Sharaf,Jack Dhar,"209
Keer Nagar, Dehradun 435055"
25258,Shravya Barad,Female,2003-04-11,gopalpuri@example.org,06054640825,Civil Engineering – Construction Technology,2024,6.31,"PyTorch,Blockchain,Data Science,IoT,AWS",4,1,2,0,4,2,99,77,1943,0.53,Yatin Hayer,Falguni Sachdeva,"H.No. 142, Dar Marg, Ratlam 504392"
25259,Ikshita Pathak,Male,2004-05-28,pmodi@example.com,0620681441,Civil Engineering – Construction Technology,2024,7.06,"Machine Learning,PyTorch,Kubernetes,Cybersecurity,TensorFlow",5,1,0,1,0,1,72,59,2051,0.43,Ekavir Om,Agastya Mitter,"90, Chaudhari, Bhatpara-619083"
25260,Falak Saraf,Female,2005-02-26,mitterreyansh@example.com,4250060298,Civil Engineering – Construction Technology,2024,8.54,"TensorFlow,Linux,C++,Blockchain,DevOps",4,0,0,3,0,1,91,34,874,0.91,Sanaya Setty,Inaya Bal,"H.No. 669
Tara Chowk
Pimpri-Chinchwad 183743"
25261,Rachana Master,Female,2002-05-05,darsh54@example.org,+916766301555,Civil Engineering – Construction Technology,2024,7.66,"Blockchain,C++,Deep Learning,Kubernetes,AWS",2,1,0,3,0,1,74,27,904,0.31,Raksha Mitter,Umang Tella,"H.No. 743
Sethi Path, Bhilai-049010"
25262,Christopher Atwal,Female,2002-04-09,tanejasiya@example.net,4872733700,Civil Engineering – Construction Technology,2024,7.85,"DevOps,Blockchain,Docker,Data Science,TensorFlow",2,1,2,2,4,2,60,36,929,0.44,Harish Ramanathan,Chaaya Dixit,"H.No. 390, Borra Street
Nizamabad 716819"
25263,Jhalak Choudhary,Male,2002-09-27,rameshsachi@example.net,4956210257,Civil Engineering – Construction Technology,2024,8.05,"Deep Learning,Machine Learning,Java,Cloud Computing,Docker",1,3,1,3,1,1,95,94,886,0.84,Gagan Gandhi,Samar Bobal,"H.No. 221
Borah Circle
Bhubaneswar 400703"
25264,Ranveer Prashad,Male,2007-09-30,butalawriddhish@example.com,1139793012,Civil Engineering – Construction Technology,2024,7.48,"NodeJS,Docker,Linux,TensorFlow,SQL",5,3,0,1,4,2,85,48,1623,0.74,Daksh Agate,Banjeet Gupta,"301, Rau
Akola 797864"
25265,Zarna Chaudhary,Female,2004-12-28,aditya58@example.net,00767543314,Civil Engineering – Construction Technology,2024,8.75,"Cloud Computing,SQL,Blockchain,IoT,React",2,2,0,2,1,2,77,74,1064,0.71,David Deo,Xalak Nadig,"211, Nadkarni
Hyderabad-487806"
25266,Bishakha Sethi,Male,2003-03-21,regebalhaar@example.com,07486456901,Civil Engineering – Construction Technology,2024,6.89,"Cloud Computing,C++,Blockchain,Linux,SQL",3,0,2,0,2,2,65,36,1540,0.79,Anjali Lanka,Nihal Kannan,"H.No. 22
Mandal Circle, Karawal Nagar 291658"
25267,Manbir Boase,Male,2006-12-08,kritika16@example.com,4914670371,Civil Engineering – Construction Technology,2024,6.9,"Docker,IoT,Cybersecurity,SQL,Cloud Computing",5,2,2,1,3,1,53,93,1200,0.3,Libni Wadhwa,Gautami Kothari,"30/82, Sachdev Nagar
Coimbatore-290662"
25268,Ekaja Tandon,Female,2007-02-09,indrajitkrish@example.com,+915347210505,Civil Engineering – Construction Technology,2024,6.12,"NodeJS,SQL,C++,Java,AWS",3,2,0,1,0,1,74,80,1584,0.86,Pooja Chatterjee,Banjeet Sur,"79, Sen Zila
Sikar-600691"
25269,Balhaar Shan,Female,2007-04-09,garimabath@example.org,+916750664923,Civil Engineering – Construction Technology,2024,8.38,"NodeJS,IoT,PyTorch,C++,Linux",0,3,0,3,1,0,94,14,881,0.93,Noah Korpal,Chakradhar Dugar,"40
Dewan Nagar, Anand-113327"
25270,Kala Sachdeva,Female,2002-08-11,ghoshhardik@example.org,02117348620,Civil Engineering – Construction Technology,2024,7.81,"Cybersecurity,Cloud Computing,Data Science,Blockchain,Python",4,0,2,1,0,1,87,93,1986,0.71,Tarak Chanda,Ekaja Borra,"32, Bandi Ganj
Bhagalpur-377126"
25271,Tara Padmanabhan,Male,2003-01-15,gavinbuch@example.net,3528674438,Civil Engineering – Construction Technology,2024,6.37,"Python,Blockchain,Cloud Computing,Machine Learning,Docker",1,1,0,0,1,2,70,13,990,0.47,Ridhi Dass,Arin Saran,"85, Dugar Street, Jalandhar-629252"
25272,Owen Mandal,Male,2007-09-29,oeshicheema@example.net,09372014927,Civil Engineering – Construction Technology,2024,8.55,"Python,AWS,Machine Learning,Linux,Data Science",5,1,2,3,0,1,80,67,1937,0.83,Prisha Narasimhan,Sathvik Bora,"95/88, Puri Street
Malegaon 052197"
25273,Gunbir Raja,Female,2003-02-25,ladoliver@example.org,0326833514,Civil Engineering – Construction Technology,2024,8.76,"Linux,IoT,Java,React,SQL",4,3,0,1,0,1,94,62,1083,0.86,Rachit Pingle,Samuel Pall,"H.No. 10, Suri Zila
Bhopal-826409"
25274,Saksham Vaidya,Male,2003-01-24,hmandal@example.com,01260598470,Civil Engineering – Construction Technology,2024,8.69,"TensorFlow,Deep Learning,PyTorch,DevOps,Cybersecurity",4,0,0,2,3,1,54,98,1050,0.39,Orinder Guha,Jonathan Loke,"H.No. 80
Dalal Chowk, Katni-150330"
25275,Aashi Manne,Male,2004-08-31,ekapadzacharia@example.org,+915823631039,Civil Engineering – Construction Technology,2024,6.26,"Blockchain,Docker,DevOps,React,NodeJS",5,1,2,1,3,1,89,34,904,0.63,Jalsa Chand,Benjamin Dhar,"50/397
Grewal Marg, Ulhasnagar-838303"
25276,Yagnesh Mohan,Male,2005-04-08,geetikasoni@example.net,+916957569617,Civil Engineering – Construction Technology,2024,9.01,"Cloud Computing,Cybersecurity,Machine Learning,Linux,Blockchain",3,1,2,0,1,2,88,43,1979,0.76,Ekaja Goswami,Parth Modi,"61/140
Rattan Ganj
Bidar 667034"
25277,Vinaya Pandya,Male,2006-09-07,upadhritiwagle@example.com,9795146366,Civil Engineering – Construction Technology,2024,6.9,"Linux,Docker,Data Science,C++,Machine Learning",3,3,1,3,3,0,77,60,988,0.44,Sara Chopra,Ladli Chadha,"13/91, Sur Path
Satara-357001"
25278,Akshay Wadhwa,Female,2003-08-01,karanzacharia@example.org,1187606400,Civil Engineering – Construction Technology,2024,8.12,"Docker,React,Java,Kubernetes,Data Science",5,0,0,1,2,1,91,93,993,0.53,Odika Pingle,Panini Pradhan,"30/33
Rana Street, Orai 425953"
25279,Faris Khalsa,Male,2007-11-10,ayaan10@example.com,6859933956,Civil Engineering – Construction Technology,2024,9.29,"Data Science,Linux,IoT,DevOps,Kubernetes",2,3,1,3,0,1,92,14,1708,0.72,Pooja Sehgal,Kalpit Mandal,"228, Devan Chowk, Gorakhpur 552592"
25280,Hardik Ghosh,Female,2006-12-02,charvi89@example.net,6987537094,Civil Engineering – Construction Technology,2024,6.9,"Cybersecurity,Cloud Computing,Kubernetes,C++,SQL",1,2,0,2,1,1,87,85,989,0.83,Ati Raja,Tanish Karan,"H.No. 382, Sarin Path, Gorakhpur-925848"
25281,Rayaan Balasubramanian,Male,2007-02-12,ati86@example.com,+913890413733,Civil Engineering – Construction Technology,2024,7.86,"Machine Learning,Java,Deep Learning,Kubernetes,Data Science",4,3,2,2,3,0,59,18,935,0.79,Manya Sachdeva,Chatura Rattan,"227, Bava Nagar, Malda 259135"
25282,Qabil Dhar,Female,2008-03-16,contractorbarkha@example.org,9553918116,Civil Engineering – Construction Technology,2024,7.32,"Python,DevOps,Kubernetes,Linux,SQL",4,2,0,1,2,0,64,85,1321,0.66,Aayush Goswami,Rushil Mital,"07/466
Dyal Circle, Tadepalligudem-610248"
25283,Kamala Sarma,Female,2004-08-25,siddharthsachar@example.org,5780221568,Civil Engineering – Construction Technology,2024,6.73,"Kubernetes,PyTorch,SQL,React,Cybersecurity",3,3,2,2,4,1,63,80,1152,0.86,Hemang Sem,Lekha Sibal,"301, Amble Zila, Rajpur Sonarpur 701875"
25284,Abha Koshy,Female,2004-04-07,chanaarya@example.org,09037057604,Civil Engineering – Construction Technology,2024,6.59,"Cybersecurity,PyTorch,TensorFlow,NodeJS,Docker",3,3,0,1,0,2,79,2,1262,0.74,Yatan Shah,Arya Parmer,"H.No. 92
Loke Circle, Aurangabad-902229"
25285,Neel Bhagat,Female,2006-06-22,mjani@example.net,+911672216593,Civil Engineering – Construction Technology,2024,9.64,"SQL,NodeJS,Java,AWS,Data Science",0,3,2,1,4,0,92,72,968,0.67,Indrajit Bhakta,Falak Bhardwaj,"H.No. 962
Bhalla Chowk
Dharmavaram 334427"
25286,Ayush Mahal,Female,2004-06-24,nchaudry@example.net,6027560217,Civil Engineering – Construction Technology,2024,7.4,"Machine Learning,TensorFlow,NodeJS,React,SQL",5,0,0,0,2,1,54,84,2027,0.6,Siddharth Anand,Chandani Comar,"95/503
Nagar Chowk
Ahmedabad-173921"
25287,Sarthak Ratta,Male,2004-04-19,thomasdeep@example.com,04245825558,Civil Engineering – Construction Technology,2024,8.33,"PyTorch,Machine Learning,DevOps,Cybersecurity,IoT",4,0,2,1,0,1,58,24,949,0.39,Jagrati Narayan,Krish Rama,"242, Lall Circle, Rewa 172583"
25288,Rehaan Dey,Female,2003-11-20,basakbrinda@example.com,00221128383,Civil Engineering – Construction Technology,2024,6.68,"Linux,Java,IoT,AWS,Deep Learning",1,2,0,1,3,1,81,78,850,0.47,Upasna Mani,Omya Bhattacharyya,"52/81
Khurana Path
Sambhal 631311"
25289,Chaman Patla,Male,2004-05-22,teerthsridhar@example.org,9432864844,Civil Engineering – Construction Technology,2024,6.71,"Python,PyTorch,Data Science,Docker,React",4,3,2,1,0,2,83,7,1399,0.84,Daniel Viswanathan,Eta Gour,"H.No. 081
Deo Marg, Bokaro 718748"
25290,Amruta Saxena,Male,2003-03-28,vivaanjayaraman@example.com,00492721425,Civil Engineering – Construction Technology,2024,8.85,"NodeJS,Linux,Cloud Computing,IoT,Data Science",0,0,1,3,3,0,99,24,1379,0.52,Karan Dalal,Manbir Verma,"384, Dani Nagar
Purnia 672217"
25291,Daniel Chowdhury,Female,2003-11-24,akshay29@example.org,6751256079,Civil Engineering – Construction Technology,2024,7.44,"Data Science,SQL,Docker,Java,Kubernetes",2,1,1,0,2,2,60,15,2157,0.3,Ishanvi Sarma,Anthony Nanda,"89, Mandal Ganj, Ichalkaranji 599424"
25292,Triveni Raghavan,Male,2006-06-02,warda46@example.com,08734502820,Civil Engineering – Construction Technology,2024,8.03,"React,Data Science,PyTorch,SQL,Cloud Computing",0,1,0,3,2,0,73,49,1994,0.59,Ekta Sawhney,Kamala Subramaniam,"94/29
Ahluwalia Circle, Bhagalpur 184727"
25293,Leena Shenoy,Female,2005-07-22,jbhatnagar@example.com,2071464623,Civil Engineering – Construction Technology,2024,9.39,"Deep Learning,SQL,Kubernetes,Cybersecurity,Python",2,1,0,0,1,0,72,39,1821,0.8,Irya Lalla,Ryan Chaudhary,"09, Bora Nagar, Bokaro-966512"
25294,Warhi Kade,Female,2002-06-22,wbava@example.org,00104115589,Civil Engineering – Construction Technology,2024,7.63,"Cybersecurity,Blockchain,Python,PyTorch,Kubernetes",1,0,0,1,3,2,70,47,1637,0.51,Gaurika Shukla,Omkaar Choudhary,"41, Dara Street
Pune 797128"
25295,Hardik Biswas,Male,2005-12-24,fitandevan@example.com,+910975054016,Civil Engineering – Construction Technology,2024,7.07,"Linux,IoT,Cybersecurity,NodeJS,C++",3,1,0,1,4,2,56,35,1313,0.58,Aarini Bansal,Yashoda Majumdar,"H.No. 52, Grewal Ganj, Naihati-997910"
