Year,StudentID,Name,Branch,CGPA,Skills,Company,Package,Status,Placed_Date,Backlogs,Attendance,Hackathons,Sports,Papers,Conferences,Internships,Clubs,Semester,Maths,DSA,OS,DBMS,AI,Student_Rank,Min_Rank_For_Interview,Placement_Probability_%,Resume_Score,Eligible_For_Interview
2024,2024_S1010,Student_11810,MECH,7.06,"Data Analytics, DevOps, Java",Accenture India,1142310,Rejected,,1,92,2,1,2,1,1,0,7,70,66,69,74,61,256,4,68.6,36,FALSE
2024,2024_S1010,Student_11810,MECH,7.06,"Data Analytics, DevOps, Java",Swiggy,1103363,Rejected,,0,84,1,0,2,2,1,3,5,68,72,77,73,67,157,4,73.6,44,FALSE
2024,2024_S1011,Student_11811,IT,6.01,"SQL, Java, Cyber Security",PolicyBazaar,1280442,Placed,3/2/2024,1,84,3,2,1,1,1,0,2,57,55,55,55,66,121,4,58.1,33,FALSE
2024,2024_S1011,Student_11811,IT,6.01,"SQL, Java, Cyber Security",Bosch India,1649040,Placed,5/26/2024,0,80,2,0,2,1,2,0,4,67,70,68,55,55,199,4,66.1,42,FALSE
2024,2024_S1012,Student_11812,AI,7.44,"Cyber Security, Cloud Computing, DevOps",LTIMindtree,2481943,Attended,,1,94,1,2,2,1,0,2,8,81,64,80,78,84,449,4,69.4,31,FALSE
2024,2024_S1012,Student_11812,AI,7.44,"Cyber Security, Cloud Computing, DevOps",Mphasis,667990,Rejected,,1,91,2,2,1,2,0,3,3,75,77,79,66,67,376,4,69.4,35,FALSE
2024,2024_S1013,Student_11813,ECE,9,"Web Development, DevOps, Artificial Intelligence",Wipro,2677055,Placed,11/19/2024,1,80,3,0,0,1,2,1,2,87,80,95,81,80,476,3,91,34,FALSE
2024,2024_S1013,Student_11813,ECE,9,"Web Development, DevOps, Artificial Intelligence",Bharat Electronics,1434444,Placed,12/25/2024,1,93,2,2,0,1,1,0,2,93,87,91,87,94,126,4,88,20,FALSE
2024,2024_S1014,Student_11814,CSE,9.02,"Machine Learning, Data Analytics, DevOps",Nykaa,1100751,Attended,,0,93,3,1,2,0,2,3,3,95,82,91,91,95,382,4,96.2,52,FALSE
2024,2024_S1014,Student_11814,CSE,9.02,"Machine Learning, Data Analytics, DevOps",Oracle India,1721846,Placed,1/22/2024,0,82,1,1,1,0,2,0,3,92,80,80,87,81,404,4,96.2,25,FALSE
2024,2024_S1015,Student_11815,CSE,6.6,"Cloud Computing, DevOps, Web Development",Tech Mahindra,2638242,Placed,5/19/2024,1,77,0,1,0,2,1,0,4,64,65,70,59,68,322,3,64,14,FALSE
2024,2024_S1015,Student_11815,CSE,6.6,"Cloud Computing, DevOps, Web Development",Microsoft India,565894,Placed,5/20/2024,0,87,2,0,2,0,0,1,2,75,74,70,62,73,155,4,66,29,FALSE
2024,2024_S1016,Student_11816,AI,9.72,"Cyber Security, Artificial Intelligence, Python",Intel India,1491647,Rejected,,0,95,0,0,0,2,0,1,5,95,89,95,93,87,56,4,97.2,11,FALSE
2024,2024_S1016,Student_11816,AI,9.72,"Cyber Security, Artificial Intelligence, Python",Persistent Systems,2375561,Rejected,,0,83,2,2,2,2,2,1,5,88,90,95,95,95,495,4,100,49,FALSE
2024,2024_S1017,Student_11817,CIVIL,8.89,"Data Analytics, Cloud Computing, DevOps",Byju's,1641826,Rejected,,0,79,1,2,1,0,2,1,7,78,83,95,85,81,302,4,94.9,28,FALSE
2024,2024_S1017,Student_11817,CIVIL,8.89,"Data Analytics, Cloud Computing, DevOps",Swiggy,405306,Rejected,,0,78,3,0,0,1,2,1,4,95,80,85,86,80,264,4,94.9,34,FALSE
2024,2024_S1018,Student_11818,MECH,8.31,"SQL, DevOps, Cyber Security",Cognizant India,1878391,Rejected,,0,79,3,1,0,2,2,3,7,76,74,86,87,91,356,4,89.1,44,FALSE
2024,2024_S1018,Student_11818,MECH,8.31,"SQL, DevOps, Cyber Security",HCL Technologies,486120,Rejected,,0,91,3,0,1,0,2,0,7,88,81,75,87,80,479,4,89.1,35,FALSE
2024,2024_S1019,Student_11819,ECE,6.96,"DevOps, Python, Java",Reliance Jio,2375876,Rejected,,0,79,3,0,0,1,2,1,1,78,72,75,62,59,253,4,75.6,34,FALSE
2024,2024_S1019,Student_11819,ECE,6.96,"DevOps, Python, Java",PwC India,598210,Attended,,0,88,3,2,2,0,0,2,3,78,73,71,71,70,134,4,69.6,37,FALSE
2024,2024_S1020,Student_11820,AI,7.14,"Cyber Security, Artificial Intelligence, Machine Learning",Amazon India,2393285,Rejected,,0,86,2,2,1,0,1,3,6,68,79,61,79,65,469,4,74.4,33,FALSE
2024,2024_S1020,Student_11820,AI,7.14,"Cyber Security, Artificial Intelligence, Machine Learning",DRDO Contractor,747644,Attended,,0,91,3,2,0,1,0,3,6,65,63,80,78,69,279,4,71.4,28,FALSE
2024,2024_S1021,Student_11821,AI,7.69,"Data Analytics, Machine Learning, SQL",PwC India,1526948,Placed,7/7/2024,1,86,2,2,0,1,2,2,5,83,78,83,84,75,396,4,77.9,32,FALSE
2024,2024_S1021,Student_11821,AI,7.69,"Data Analytics, Machine Learning, SQL",Tech Mahindra,608393,Rejected,,0,94,0,1,1,0,2,0,6,71,76,74,71,68,77,3,82.9,20,FALSE
2024,2024_S1022,Student_11822,MECH,6.79,"Java, Web Development, SQL",Google India,2133085,Rejected,,0,90,3,1,0,1,2,1,8,64,58,69,61,68,430,4,73.9,34,FALSE
2024,2024_S1022,Student_11822,MECH,6.79,"Java, Web Development, SQL",Zensar Technologies,1314144,Rejected,,1,76,0,1,1,2,2,0,6,64,73,57,60,65,124,4,68.9,28,FALSE
2024,2024_S1023,Student_11823,DS,9.18,"DevOps, Cyber Security, SQL",PwC India,2445280,Placed,3/8/2024,0,80,0,2,0,1,0,0,3,95,83,88,82,95,43,4,91.8,4,FALSE
2024,2024_S1023,Student_11823,DS,9.18,"DevOps, Cyber Security, SQL",Reliance Jio,1483739,Rejected,,0,84,1,1,1,2,2,1,7,95,86,85,90,91,314,4,97.8,36,FALSE
2024,2024_S1024,Student_11824,IT,6.79,"Python, Machine Learning, SQL",Samsung R&D India,391569,Placed,5/18/2024,0,91,0,1,2,1,1,3,6,59,69,69,62,71,221,4,70.9,35,FALSE
2024,2024_S1024,Student_11824,IT,6.79,"Python, Machine Learning, SQL",Infosys BPM,2233423,Attended,,0,93,1,2,2,2,0,2,8,70,59,73,63,66,229,4,67.9,35,FALSE
2024,2024_S1025,Student_11825,EEE,9.75,"Artificial Intelligence, SQL, Cloud Computing",PhonePe,1423400,Placed,10/1/2024,0,77,3,0,0,2,0,3,1,95,90,95,95,92,29,4,97.5,32,TRUE
2024,2024_S1025,Student_11825,EEE,9.75,"Artificial Intelligence, SQL, Cloud Computing",Persistent Systems,1112304,Rejected,,0,75,2,1,2,1,1,2,1,88,95,95,95,95,373,4,100,42,FALSE
2024,2024_S1026,Student_11826,MECH,8.59,"Web Development, Machine Learning, Data Analytics",Bharat Electronics,1615688,Rejected,,0,85,0,1,0,1,0,1,6,94,90,75,88,75,165,4,85.9,7,FALSE
2024,2024_S1026,Student_11826,MECH,8.59,"Web Development, Machine Learning, Data Analytics",Cognizant India,1967062,Attended,,0,95,0,0,1,1,0,2,7,88,94,85,77,81,422,4,85.9,18,FALSE
2024,2024_S1027,Student_11827,CIVIL,7.14,"SQL, Artificial Intelligence, Machine Learning",Google India,1846921,Placed,12/20/2024,1,86,3,2,2,1,2,0,3,64,80,72,72,69,9,4,72.4,47,TRUE
2024,2024_S1027,Student_11827,CIVIL,7.14,"SQL, Artificial Intelligence, Machine Learning",Mindtree,730273,Rejected,,0,90,1,0,0,1,1,1,5,64,74,75,81,67,243,4,74.4,18,FALSE
2024,2024_S1028,Student_11828,AI,8.33,"Data Analytics, DevOps, Cyber Security",Cognizant India,2037515,Rejected,,0,93,1,1,2,1,1,0,5,74,85,82,86,91,264,4,86.3,31,FALSE
2024,2024_S1028,Student_11828,AI,8.33,"Data Analytics, DevOps, Cyber Security",Siemens India,1003696,Rejected,,0,93,2,1,0,2,2,1,4,90,81,74,82,83,402,4,89.3,33,FALSE
2024,2024_S1029,Student_11829,CIVIL,6.05,"DevOps, Java, Cloud Computing",Intel India,1633176,Placed,1/22/2024,1,93,2,0,1,1,1,0,3,61,62,56,56,68,248,4,58.5,28,FALSE
2024,2024_S1029,Student_11829,CIVIL,6.05,"DevOps, Java, Cloud Computing",PolicyBazaar,1737463,Rejected,,0,77,2,0,2,0,1,2,1,55,59,59,68,55,465,4,63.5,38,FALSE
2024,2024_S1030,Student_11830,CSE,9.64,"Data Analytics, Machine Learning, Python",Qualcomm India,2065721,Rejected,,1,86,0,2,2,0,2,0,2,94,95,89,92,92,62,4,97.4,28,FALSE
2024,2024_S1030,Student_11830,CSE,9.64,"Data Analytics, Machine Learning, Python",NVIDIA India,2465757,Attended,,0,91,1,2,0,0,1,1,2,93,86,95,95,88,344,4,99.4,14,FALSE
2024,2024_S1031,Student_11831,CIVIL,9.06,"DevOps, SQL, Machine Learning",Intel India,1699510,Rejected,,0,98,0,1,2,1,0,3,7,86,95,88,85,95,95,4,90.6,29,FALSE
2024,2024_S1031,Student_11831,CIVIL,9.06,"DevOps, SQL, Machine Learning",PolicyBazaar,1271447,Attended,,0,83,1,0,1,1,0,1,1,95,83,89,91,82,400,4,90.6,20,FALSE
2024,2024_S1032,Student_11832,ECE,9.75,"Web Development, Cyber Security, DevOps",Hexaware,2722377,Placed,6/1/2024,1,82,1,0,0,1,2,3,7,95,95,95,95,95,199,4,98.5,30,FALSE
2024,2024_S1032,Student_11832,ECE,9.75,"Web Development, Cyber Security, DevOps",Zomato,2766577,Rejected,,0,83,1,2,0,2,1,3,3,95,87,95,95,95,178,4,100,28,FALSE
2024,2024_S1033,Student_11833,EEE,6.07,"Machine Learning, Cyber Security, Python",Intel India,2745122,Placed,10/23/2024,0,96,3,0,0,2,0,0,4,64,68,60,64,55,302,4,60.7,23,FALSE
2024,2024_S1033,Student_11833,EEE,6.07,"Machine Learning, Cyber Security, Python",Capgemini India,1459278,Placed,2/10/2024,0,86,3,0,1,1,1,1,6,62,69,55,63,55,126,4,63.7,36,FALSE
2024,2024_S1034,Student_11834,DS,9.39,"Java, Data Analytics, DevOps",DRDO Contractor,369193,Rejected,,0,87,2,1,2,1,2,3,7,95,90,92,85,92,351,4,99.9,51,FALSE
2024,2024_S1034,Student_11834,DS,9.39,"Java, Data Analytics, DevOps",Tata Elxsi,741557,Rejected,,0,86,1,2,2,1,2,0,2,95,95,85,85,93,207,4,99.9,37,FALSE
2024,2024_S1035,Student_11835,AI,7.98,"DevOps, Python, Artificial Intelligence",Harman India,1199261,Rejected,,0,78,2,1,1,2,2,2,4,73,76,82,71,88,375,4,85.8,44,FALSE
2024,2024_S1035,Student_11835,AI,7.98,"DevOps, Python, Artificial Intelligence",Nykaa,641632,Rejected,,0,95,1,2,2,1,2,0,7,84,72,89,82,70,63,4,85.8,37,FALSE
2024,2024_S1036,Student_11836,DS,6.39,"Python, Data Analytics, Cloud Computing",Tata Power,2207447,Rejected,,1,79,2,1,0,1,1,1,2,71,69,71,55,65,311,4,61.9,23,FALSE
2024,2024_S1036,Student_11836,DS,6.39,"Python, Data Analytics, Cloud Computing",Zensar Technologies,1190035,Rejected,,0,82,0,2,0,0,0,1,6,70,69,60,56,66,357,4,63.9,3,FALSE
2024,2024_S1037,Student_11837,ECE,8.72,"SQL, Cloud Computing, Java",Qualcomm India,1048322,Placed,4/9/2024,1,84,3,0,0,0,0,3,2,91,82,81,84,90,275,4,82.2,24,FALSE
2024,2024_S1037,Student_11837,ECE,8.72,"SQL, Cloud Computing, Java",Razorpay,1046603,Placed,9/16/2024,0,81,3,2,2,2,2,3,1,82,79,82,90,91,208,4,93.2,60,FALSE
2024,2024_S1038,Student_11838,CIVIL,6.01,"Artificial Intelligence, Java, Python",Paytm,945709,Placed,11/4/2024,0,83,2,1,1,2,2,3,1,57,65,65,58,64,339,4,66.1,47,FALSE
2024,2024_S1038,Student_11838,CIVIL,6.01,"Artificial Intelligence, Java, Python",Byju's,547509,Placed,11/4/2024,0,83,3,2,1,2,2,2,4,58,66,55,59,64,38,4,66.1,49,TRUE
2024,2024_S1039,Student_11839,DS,8.9,"Web Development, Python, Cloud Computing",Tata Elxsi,1080776,Rejected,,0,76,2,1,0,2,0,3,8,80,87,84,82,94,191,4,89,27,FALSE
2024,2024_S1039,Student_11839,DS,8.9,"Web Development, Python, Cloud Computing",Bosch India,2480153,Rejected,,1,97,3,2,1,0,0,2,5,84,86,87,88,89,275,4,84,29,FALSE
2024,2024_S1040,Student_11840,DS,6.4,"Machine Learning, Java, SQL",IBM India,1345625,Rejected,,0,89,2,1,2,0,2,1,3,56,55,56,55,65,146,4,70,41,FALSE
2024,2024_S1040,Student_11840,DS,6.4,"Machine Learning, Java, SQL",Persistent Systems,2730195,Attended,,0,97,2,2,2,0,0,0,2,62,64,56,60,72,261,4,64,26,FALSE
2024,2024_S1041,Student_11841,AI,7.31,"Artificial Intelligence, DevOps, Python",Hexaware,434273,Rejected,,0,75,3,1,2,2,1,3,3,81,71,70,77,83,488,4,76.1,54,FALSE
2024,2024_S1041,Student_11841,AI,7.31,"Artificial Intelligence, DevOps, Python",KPMG India,1093430,Rejected,,1,91,0,0,0,2,2,1,1,71,69,77,79,73,59,4,74.1,23,FALSE
2024,2024_S1042,Student_11842,MECH,7.75,"Java, Artificial Intelligence, SQL",Amazon India,1472535,Rejected,,0,75,0,0,2,0,0,0,7,76,84,67,76,77,181,4,77.5,16,FALSE
2024,2024_S1042,Student_11842,MECH,7.75,"Java, Artificial Intelligence, SQL",Tech Mahindra,1687614,Rejected,,1,88,3,2,2,0,2,2,7,75,67,67,81,71,288,3,78.5,49,FALSE
2024,2024_S1043,Student_11843,MECH,8.33,"Python, Cloud Computing, Data Analytics",TCS,782940,Attended,,0,95,2,0,2,2,0,0,1,80,74,74,89,76,175,3,83.3,34,FALSE
2024,2024_S1043,Student_11843,MECH,8.33,"Python, Cloud Computing, Data Analytics",Infosys BPM,2156960,Attended,,0,81,2,0,1,0,0,2,1,88,75,76,88,75,443,4,83.3,24,FALSE
2024,2024_S1044,Student_11844,AI,8.08,"Data Analytics, Cyber Security, Machine Learning",Mphasis,644977,Rejected,,0,77,3,1,0,1,1,3,8,82,81,75,78,88,35,4,83.8,34,TRUE
2024,2024_S1044,Student_11844,AI,8.08,"Data Analytics, Cyber Security, Machine Learning",HCL Technologies,1698307,Placed,9/23/2024,0,98,1,0,2,1,2,2,8,85,87,79,77,77,91,4,86.8,43,FALSE
2024,2024_S1045,Student_11845,DS,6.99,"Artificial Intelligence, Machine Learning, DevOps",HCL Technologies,473008,Rejected,,0,82,3,2,1,2,1,2,6,76,63,78,78,67,444,4,72.9,43,FALSE
2024,2024_S1045,Student_11845,DS,6.99,"Artificial Intelligence, Machine Learning, DevOps",Tata Elxsi,2064606,Placed,1/17/2024,0,93,0,2,2,0,0,3,8,74,73,75,63,75,380,4,69.9,25,FALSE
2024,2024_S1046,Student_11846,EEE,6.45,"SQL, DevOps, Data Analytics",Oracle India,1980319,Attended,,1,85,2,1,0,1,2,0,2,60,55,68,61,56,424,4,65.5,26,FALSE
2024,2024_S1046,Student_11846,EEE,6.45,"SQL, DevOps, Data Analytics",Accenture India,495460,Attended,,0,94,1,1,1,0,2,0,6,73,58,64,60,55,118,4,70.5,25,FALSE
2024,2024_S1047,Student_11847,DS,9.3,"Java, Web Development, Cloud Computing",Siemens India,1789313,Attended,,0,95,2,0,2,1,2,2,6,84,95,92,95,95,158,4,99,48,FALSE
2024,2024_S1047,Student_11847,DS,9.3,"Java, Web Development, Cloud Computing",LTIMindtree,2592472,Placed,9/7/2024,0,84,2,2,1,0,1,0,6,95,95,95,91,95,118,4,96,24,FALSE
2024,2024_S1048,Student_11848,MECH,8.26,"Web Development, Data Analytics, DevOps",MakeMyTrip,1637625,Rejected,,0,82,3,0,1,2,1,3,7,92,87,79,79,86,243,4,85.6,46,FALSE
2024,2024_S1048,Student_11848,MECH,8.26,"Web Development, Data Analytics, DevOps",ISRO Contractor,2541780,Attended,,1,85,2,0,0,2,1,2,3,80,81,88,79,79,10,4,80.6,30,TRUE
2024,2024_S1049,Student_11849,MECH,8.89,"Java, SQL, Artificial Intelligence",Infosys BPM,2182782,Rejected,,1,89,0,2,1,0,0,0,4,95,81,84,84,95,85,4,83.9,8,FALSE
2024,2024_S1049,Student_11849,MECH,8.89,"Java, SQL, Artificial Intelligence",Cognizant India,707319,Placed,5/22/2024,0,92,3,2,0,2,0,2,5,83,86,94,78,81,264,4,88.9,29,FALSE
2024,2024_S1050,Student_11850,EEE,6.67,"Cloud Computing, Cyber Security, DevOps",Bosch India,1235892,Rejected,,0,98,0,1,2,0,2,0,8,67,60,69,72,66,142,4,72.7,28,FALSE
2024,2024_S1050,Student_11850,EEE,6.67,"Cloud Computing, Cyber Security, DevOps",Bosch India,2797080,Placed,1/15/2024,1,95,3,0,1,1,1,3,7,72,60,58,71,71,135,4,64.7,42,FALSE
2024,2024_S1051,Student_11851,DS,7.76,"Cloud Computing, Web Development, SQL",Samsung R&D India,1077382,Rejected,,0,83,2,2,2,2,0,0,5,70,77,68,82,82,401,4,77.6,34,FALSE
2024,2024_S1051,Student_11851,DS,7.76,"Cloud Computing, Web Development, SQL",Siemens India,653985,Placed,11/14/2024,1,85,2,1,2,1,1,0,7,70,82,78,75,86,83,4,75.6,36,FALSE
2024,2024_S1052,Student_11852,IT,7.81,"Machine Learning, Web Development, Cloud Computing",Mahindra & Mahindra,2190308,Attended,,1,94,1,1,2,2,2,1,2,79,75,73,72,83,399,4,79.1,44,FALSE
2024,2024_S1052,Student_11852,IT,7.81,"Machine Learning, Web Development, Cloud Computing",NVIDIA India,2769399,Placed,12/11/2024,0,75,3,2,1,1,1,1,5,81,83,88,87,80,205,4,81.1,36,FALSE
2024,2024_S1053,Student_11853,MECH,6.63,"Cyber Security, Artificial Intelligence, DevOps",ISRO Contractor,1927287,Placed,6/5/2024,0,98,3,2,2,2,0,1,6,73,75,69,63,75,174,4,66.3,42,FALSE
2024,2024_S1053,Student_11853,MECH,6.63,"Cyber Security, Artificial Intelligence, DevOps",Tata Power,2767852,Placed,2/23/2024,0,90,0,0,2,2,0,2,8,64,56,70,75,76,169,4,66.3,30,FALSE
2024,2024_S1054,Student_11854,AI,9.14,"Artificial Intelligence, Java, Cloud Computing",Reliance Jio,830021,Placed,3/22/2024,0,81,3,2,2,1,2,0,6,86,87,95,91,90,298,4,97.4,47,FALSE
2024,2024_S1054,Student_11854,AI,9.14,"Artificial Intelligence, Java, Cloud Computing",Swiggy,413584,Attended,,0,97,2,1,2,1,0,2,1,95,91,83,93,95,300,4,91.4,36,FALSE
2024,2024_S1055,Student_11855,CSE,8.61,"Machine Learning, Python, SQL",Zoho,1602617,Rejected,,0,98,2,1,2,0,0,3,6,77,84,86,94,91,470,6,86.1,35,FALSE
2024,2024_S1055,Student_11855,CSE,8.61,"Machine Learning, Python, SQL",Wipro,1833403,Placed,12/20/2024,1,78,1,0,0,1,1,0,2,90,76,78,90,89,468,3,84.1,15,FALSE
2024,2024_S1056,Student_11856,MECH,7.81,"Machine Learning, SQL, Java",Larsen & Toubro,2159940,Placed,2/11/2024,0,79,1,0,0,0,1,0,1,86,87,76,68,79,115,4,81.1,11,FALSE
2024,2024_S1056,Student_11856,MECH,7.81,"Machine Learning, SQL, Java",Infosys,515906,Rejected,,1,91,1,0,0,0,1,1,6,73,73,71,69,72,476,4,76.1,14,FALSE
2024,2024_S1057,Student_11857,EEE,7.82,"Cyber Security, Artificial Intelligence, Machine Learning",PhonePe,2563612,Rejected,,1,80,3,1,1,2,2,2,1,84,72,83,70,68,45,4,79.2,49,FALSE
2024,2024_S1057,Student_11857,EEE,7.82,"Cyber Security, Artificial Intelligence, Machine Learning",DRDO Contractor,1994721,Rejected,,0,77,3,2,0,1,2,1,6,80,72,82,85,68,95,4,84.2,34,FALSE
2024,2024_S1058,Student_11858,ECE,9.04,"SQL, Cloud Computing, Data Analytics",Persistent Systems,1893907,Placed,8/2/2024,0,95,2,1,0,1,2,2,7,95,95,86,83,82,379,4,96.4,32,FALSE
2024,2024_S1058,Student_11858,ECE,9.04,"SQL, Cloud Computing, Data Analytics",Adani Group,1692694,Rejected,,0,78,1,0,0,0,0,1,1,90,92,83,81,93,35,4,90.4,8,TRUE
2024,2024_S1059,Student_11859,DS,7.27,"Machine Learning, Python, SQL",PwC India,1983868,Attended,,0,77,3,1,1,1,0,3,4,71,72,69,66,74,268,4,72.7,36,FALSE
2024,2024_S1059,Student_11859,DS,7.27,"Machine Learning, Python, SQL",Tata Elxsi,1257684,Rejected,,1,80,2,1,2,1,0,1,3,72,76,68,63,71,87,4,67.7,33,FALSE
2024,2024_S1060,Student_11860,DS,9.64,"SQL, Java, Web Development",Oracle India,1417579,Placed,7/6/2024,0,87,0,0,2,1,0,1,7,92,95,91,91,95,452,4,96.4,23,FALSE
2024,2024_S1060,Student_11860,DS,9.64,"SQL, Java, Web Development",Zoho,386785,Attended,,0,84,3,1,0,1,2,3,7,95,95,90,95,95,496,6,100,40,FALSE
2024,2024_S1061,Student_11861,MECH,9.16,"Data Analytics, Python, Java",MakeMyTrip,1311837,Rejected,,0,95,3,1,1,0,2,2,3,87,93,89,81,81,238,4,97.6,41,FALSE
2024,2024_S1061,Student_11861,MECH,9.16,"Data Analytics, Python, Java",Accenture India,1921470,Placed,9/15/2024,1,79,1,1,1,2,2,2,6,90,95,87,83,95,455,4,92.6,39,FALSE
2024,2024_S1062,Student_11862,CSE,6.63,"Web Development, SQL, Data Analytics",Freshworks,656823,Placed,8/20/2024,0,78,0,1,1,0,2,2,2,57,70,64,60,73,333,4,72.3,26,FALSE
2024,2024_S1062,Student_11862,CSE,6.63,"Web Development, SQL, Data Analytics",Cognizant India,1254295,Rejected,,0,96,1,2,0,1,0,3,1,71,63,62,62,58,259,4,66.3,18,FALSE
2024,2024_S1063,Student_11863,CIVIL,6.31,"DevOps, SQL, Java",DRDO Contractor,1248852,Attended,,0,91,3,1,2,1,1,3,4,63,60,58,60,55,349,4,66.1,50,FALSE
2024,2024_S1063,Student_11863,CIVIL,6.31,"DevOps, SQL, Java",ISRO Contractor,1461124,Rejected,,0,77,3,2,0,0,1,1,2,56,70,60,57,66,373,4,66.1,24,FALSE
2024,2024_S1064,Student_11864,DS,8.77,"DevOps, Machine Learning, Java",Larsen & Toubro,2172038,Placed,1/18/2024,0,85,1,1,1,2,0,2,6,83,81,79,91,95,213,4,87.7,27,FALSE
2024,2024_S1064,Student_11864,DS,8.77,"DevOps, Machine Learning, Java",Mahindra & Mahindra,798454,Placed,1/16/2024,0,83,2,1,2,1,1,0,4,93,84,94,80,77,3,4,90.7,36,TRUE
2024,2024_S1065,Student_11865,CSE,6.2,"Data Analytics, Cloud Computing, SQL",Nykaa,978058,Attended,,0,83,0,2,0,1,1,2,1,56,71,55,71,59,469,4,65,16,FALSE
2024,2024_S1065,Student_11865,CSE,6.2,"Data Analytics, Cloud Computing, SQL",Freshworks,404421,Attended,,1,90,2,0,0,2,0,2,8,55,61,71,56,58,110,4,57,24,FALSE
2024,2024_S1066,Student_11866,DS,6.72,"Machine Learning, Cloud Computing, Cyber Security",Infosys BPM,2245039,Placed,2/13/2024,0,92,3,0,2,2,1,1,1,72,63,74,61,60,258,4,70.2,48,FALSE
2024,2024_S1066,Student_11866,DS,6.72,"Machine Learning, Cloud Computing, Cyber Security",Samsung R&D India,997551,Attended,,0,91,0,2,2,0,0,0,4,75,75,67,74,64,360,4,67.2,16,FALSE
2024,2024_S1067,Student_11867,EEE,7,"Java, DevOps, Python",Amazon India,1850465,Rejected,,0,93,2,1,0,1,0,2,4,73,77,70,67,67,458,4,70,20,FALSE
2024,2024_S1067,Student_11867,EEE,7,"Java, DevOps, Python",Tata Power,1372799,Rejected,,1,81,0,2,1,1,1,2,1,72,75,79,73,68,459,4,68,24,FALSE
2024,2024_S1068,Student_11868,ECE,6.29,"Machine Learning, Cloud Computing, Artificial Intelligence",Siemens India,1895144,Placed,7/3/2024,0,89,3,1,0,1,1,0,3,58,55,66,66,55,300,4,65.9,25,FALSE
2024,2024_S1068,Student_11868,ECE,6.29,"Machine Learning, Cloud Computing, Artificial Intelligence",Bharat Electronics,477911,Rejected,,0,95,3,0,0,0,2,2,5,70,65,68,67,57,78,4,68.9,33,FALSE
2024,2024_S1069,Student_11869,MECH,7.61,"Machine Learning, SQL, Artificial Intelligence",Larsen & Toubro,2529002,Placed,12/16/2024,0,89,3,2,2,2,0,1,7,81,82,84,77,84,398,4,76.1,42,FALSE
2024,2024_S1069,Student_11869,MECH,7.61,"Machine Learning, SQL, Artificial Intelligence",Capgemini India,2608188,Attended,,0,76,3,2,2,2,2,0,8,71,75,77,78,74,67,4,82.1,51,FALSE
2024,2024_S1070,Student_11870,IT,9.37,"Python, Machine Learning, SQL",PwC India,1300010,Placed,2/24/2024,0,90,1,2,0,2,1,0,8,95,90,91,95,89,291,4,96.7,19,FALSE
2024,2024_S1070,Student_11870,IT,9.37,"Python, Machine Learning, SQL",Tata Elxsi,2298257,Placed,3/25/2024,0,76,2,0,1,0,1,2,7,95,91,95,95,90,384,4,96.7,30,FALSE
2024,2024_S1071,Student_11871,DS,7.46,"SQL, Cyber Security, Data Analytics",Paytm,2342308,Attended,,0,86,1,2,0,0,0,1,7,64,69,72,76,78,117,4,74.6,8,FALSE
2024,2024_S1071,Student_11871,DS,7.46,"SQL, Cyber Security, Data Analytics",Tata Elxsi,358150,Rejected,,0,75,1,0,1,2,0,3,8,72,83,80,84,76,369,4,74.6,30,FALSE
2024,2024_S1072,Student_11872,ECE,8.37,"Data Analytics, Web Development, SQL",Havells,2714243,Rejected,,1,89,1,2,1,1,2,2,1,93,82,84,91,91,152,4,84.7,35,FALSE
2024,2024_S1072,Student_11872,ECE,8.37,"Data Analytics, Web Development, SQL",Qualcomm India,2126533,Placed,12/16/2024,0,75,1,2,0,0,1,1,7,78,75,86,84,81,277,4,86.7,14,FALSE
2024,2024_S1073,Student_11873,CIVIL,6.31,"Java, Artificial Intelligence, Data Analytics",EY India,1587093,Placed,8/1/2024,1,94,1,1,1,2,0,0,5,64,66,56,69,60,390,4,58.1,21,FALSE
2024,2024_S1073,Student_11873,CIVIL,6.31,"Java, Artificial Intelligence, Data Analytics",LTIMindtree,1923683,Placed,1/20/2024,0,86,1,1,1,0,2,3,2,61,65,72,70,55,336,4,69.1,34,FALSE
2024,2024_S1074,Student_11874,AI,6.96,"Artificial Intelligence, Cloud Computing, Machine Learning",Wipro,1800760,Attended,,0,95,2,0,0,0,0,3,1,71,71,60,79,76,129,3,69.6,19,FALSE
2024,2024_S1074,Student_11874,AI,6.96,"Artificial Intelligence, Cloud Computing, Machine Learning",Deloitte India,2601188,Placed,3/14/2024,0,98,3,0,1,2,0,2,1,74,78,64,74,66,300,4,69.6,37,FALSE
2024,2024_S1075,Student_11875,AI,8.93,"Cyber Security, DevOps, Cloud Computing",Zensar Technologies,1759544,Attended,,0,75,1,0,0,2,0,1,2,80,94,93,85,85,349,4,89.3,16,FALSE
2024,2024_S1075,Student_11875,AI,8.93,"Cyber Security, DevOps, Cloud Computing",Adani Group,1373062,Rejected,,0,95,3,1,2,2,0,3,1,95,87,92,80,92,455,4,89.3,48,FALSE
2024,2024_S1076,Student_11876,IT,9.44,"SQL, Data Analytics, DevOps",Accenture India,1063527,Placed,10/22/2024,1,87,1,0,2,0,0,0,8,95,95,95,95,95,183,4,89.4,21,FALSE
